Campaign_ID,Campaign_Name,Platform,Date,Impressions,Clicks,Conversions,Ad_Spend,Revenue
CAMP2209,Retargeting Campaign,Google Ads,07/02/2025,5571,391,57,3933.36,1975.56
CAMP2210,Summer Sale,Email Marketing,16/08/2024,130418,8741,303,2251.78,28079.24
CAMP2211,Summer Sale,Google Ads,14/06/2024,38432,873,61,1732.72,3805.38
CAMP2212,Flash Sale,Affiliate,10/02/2025,92415,1818,259,4623.7,15104.5
CAMP2213,Clearance Event,Affiliate,30/09/2024,134132,6340,803,2046.21,62711.4
CAMP2214,Flash Sale,Affiliate,22/10/2024,62497,3700,187,213.76,22326.03
CAMP2215,Winter Promo,TikTok Ads,12/10/2024,129236,9955,1390,485.97,76359.31
CAMP2216,Summer Sale,TikTok Ads,23/08/2024,42785,2929,268,4670.44,16644.86
CAMP2217,New Product Launch,Meta Ads,29/01/2024,41123,748,82,886.77,7651.27
CAMP2218,Flash Sale,TikTok Ads,28/01/2024,32789,1849,54,4219.7,5780.58
CAMP2219,Winter Promo,Meta Ads,06/07/2024,42035,652,19,2932.08,1926.05
CAMP2220,Summer Sale,Meta Ads,28/08/2024,41729,2602,288,1637.64,17611.85
CAMP2221,Brand Awareness,Email Marketing,04/02/2025,8462,254,10,4429.55,232.12
CAMP2222,Summer Sale,Affiliate,23/03/2024,7848,296,22,4751.56,1439.45
CAMP2223,Retargeting Campaign,Affiliate,13/09/2024,85224,5084,381,952.64,44695.96
CAMP2224,Flash Sale,Meta Ads,15/01/2025,60538,2302,62,2083,6339.53
CAMP2225,Holiday Deals,Email Marketing,01/09/2024,87100,4850,352,2026.26,8964.44
CAMP2226,Brand Awareness,Email Marketing,09/04/2024,75757,1332,40,3095.31,4186.44
CAMP2227,Winter Promo,Meta Ads,24/05/2024,47666,2283,65,3066.13,6217.39
CAMP2228,Retargeting Campaign,Meta Ads,09/10/2024,57881,3165,76,1492.01,8942.64
CAMP2229,Winter Promo,Affiliate,08/02/2025,131827,1739,105,4728.84,2189.03
CAMP2230,Brand Awareness,TikTok Ads,22/07/2024,136128,3218,378,3683.3,44371.56
CAMP2231,Holiday Deals,TikTok Ads,27/07/2024,137010,2338,292,920.9,22985.52
CAMP2232,Flash Sale,Email Marketing,27/10/2024,14806,448,17,2422.91,1844.85
CAMP2233,Holiday Deals,Meta Ads,20/04/2024,41926,2675,109,4825.6,7807.68
CAMP2234,Brand Awareness,Email Marketing,06/02/2025,39392,1328,88,4308.57,5551.93
CAMP2235,Flash Sale,Meta Ads,16/04/2024,24660,1900,178,4973.14,5293.83
CAMP2236,Winter Promo,Meta Ads,27/01/2025,86144,4160,607,3950.94,17431.08
CAMP2237,Holiday Deals,Email Marketing,09/06/2024,49490,3730,152,1544.56,8562.59
CAMP2238,Holiday Deals,Google Ads,01/04/2024,125780,3528,287,1428.93,30900.08
CAMP2239,Summer Sale,Google Ads,18/10/2024,132994,1698,223,2124.51,23571.12
CAMP2240,Summer Sale,Email Marketing,06/07/2024,139343,9633,1384,1993.68,122096.6
CAMP2241,Clearance Event,TikTok Ads,15/12/2024,16187,865,89,3757,3958.87
CAMP2242,Winter Promo,Meta Ads,23/02/2024,81194,2947,277,4298.38,11718.52
CAMP2243,Clearance Event,Google Ads,27/06/2024,127127,5440,487,4127.79,15054.1
CAMP2244,Summer Sale,Google Ads,22/07/2024,118538,2840,178,1722.97,21296.6
CAMP2245,Clearance Event,Meta Ads,25/12/2024,129838,2337,184,2816.39,21133.02
CAMP2246,Summer Sale,Meta Ads,12/06/2024,13211,1045,126,499.52,12707.52
CAMP2247,Flash Sale,Email Marketing,19/04/2024,19176,475,10,3841.36,622.92
CAMP2248,Retargeting Campaign,Meta Ads,12/02/2024,42155,625,45,1632.02,4104.93
CAMP2249,Flash Sale,Affiliate,19/04/2024,73012,1670,45,4495.79,2828.4
CAMP2250,Retargeting Campaign,Meta Ads,11/04/2024,96560,7332,605,2770.43,59523.37
CAMP2251,Flash Sale,TikTok Ads,20/12/2024,107010,7235,672,4490.14,26783.23
CAMP2252,Summer Sale,TikTok Ads,06/12/2024,87972,967,132,4682.33,9232.68
CAMP2253,Brand Awareness,Google Ads,09/02/2025,111531,3167,360,4943.55,41159.65
CAMP2254,Summer Sale,Email Marketing,23/11/2024,30544,383,44,1100.75,3944.36
CAMP2255,Summer Sale,Affiliate,12/07/2024,61659,2118,304,4864.37,23615.83
CAMP2256,Winter Promo,TikTok Ads,20/02/2025,100366,1117,152,2610.01,16229.92
CAMP2257,Clearance Event,Email Marketing,30/07/2024,112580,3897,497,2244.08,58351.29
CAMP2258,Brand Awareness,Google Ads,31/03/2024,125277,5009,215,3055.48,15969.4
CAMP2259,Flash Sale,TikTok Ads,03/12/2024,119686,6509,724,4701.93,80065.91
CAMP2260,Holiday Deals,Google Ads,16/02/2025,32213,524,11,4675.98,334.04
CAMP2261,Holiday Deals,Email Marketing,14/09/2024,13555,769,100,1216.98,9768.8
CAMP2262,Flash Sale,Google Ads,10/04/2024,128096,9804,642,4010.01,42625.41
CAMP2263,Flash Sale,Google Ads,10/07/2024,63703,2900,158,3361.67,8016.87
CAMP2264,Flash Sale,Meta Ads,03/01/2024,113673,1396,32,3994.45,3330.46
CAMP2265,Brand Awareness,TikTok Ads,28/03/2024,117727,3170,464,1124.77,39181.75
CAMP2266,Winter Promo,Affiliate,07/08/2024,38782,2938,207,3694.94,12484.56
CAMP2267,Brand Awareness,Affiliate,22/03/2024,119662,3131,351,806.39,11174.88
CAMP2268,Flash Sale,TikTok Ads,10/10/2024,46694,3567,165,647.67,10517.45
CAMP2269,Summer Sale,Google Ads,12/11/2024,147520,10981,332,2035.54,31285.68
CAMP2270,Summer Sale,Email Marketing,20/11/2024,98879,2280,239,1264.43,9412.51
CAMP2271,New Product Launch,Email Marketing,29/01/2025,73283,4114,229,4687.88,18948.33
CAMP2272,Holiday Deals,Google Ads,23/08/2024,37160,650,36,4494.1,1054
CAMP2273,Clearance Event,TikTok Ads,16/04/2024,107445,1831,225,2185.98,15446.64
CAMP2274,Holiday Deals,Meta Ads,17/12/2024,115076,4173,253,4559.85,25516.29
CAMP2275,Summer Sale,TikTok Ads,06/01/2024,51839,2912,297,4303.08,9421.05
CAMP2276,Brand Awareness,TikTok Ads,04/09/2024,148257,1534,134,1421.6,4309.35
CAMP2277,Winter Promo,Affiliate,12/01/2024,140789,6451,256,4361,8058.58
CAMP2278,New Product Launch,Google Ads,16/06/2024,41323,1048,120,4711.27,5611.09
CAMP2279,Clearance Event,Meta Ads,17/02/2024,96371,5740,601,2441.81,60641.61
CAMP2280,Flash Sale,Affiliate,23/07/2024,55608,1529,69,4260.97,6330.03
CAMP2281,Flash Sale,Google Ads,25/10/2024,86680,1871,87,3665.89,5511.2
CAMP2282,Clearance Event,Email Marketing,01/11/2024,76217,5115,516,3115.02,32472.55
CAMP2283,Brand Awareness,TikTok Ads,19/11/2024,21847,905,122,4798.87,5527.38
CAMP2284,Flash Sale,TikTok Ads,05/11/2024,144066,4993,119,1063.54,6219.91
CAMP2285,Summer Sale,TikTok Ads,05/05/2024,24042,602,41,896.19,2109.26
CAMP2286,Winter Promo,TikTok Ads,18/12/2024,7857,472,22,2923.85,1147.43
CAMP2287,New Product Launch,Affiliate,03/02/2024,106080,3166,150,1243.82,11414.38
CAMP2288,Holiday Deals,Affiliate,26/11/2024,115559,6673,510,4104.29,20305.67
CAMP2289,Winter Promo,Email Marketing,12/09/2024,17266,1369,102,795.64,3785.63
CAMP2290,Brand Awareness,Affiliate,15/07/2024,66976,3372,192,3289.6,20277.18
CAMP2291,Winter Promo,Email Marketing,25/05/2024,39356,2712,196,4499.98,21913.48
CAMP2292,Winter Promo,TikTok Ads,26/11/2024,9265,137,4,4052.06,369.3
CAMP2293,Retargeting Campaign,TikTok Ads,20/01/2025,95655,3637,335,1703.24,27212.74
CAMP2294,Flash Sale,TikTok Ads,22/12/2024,124165,5529,571,4570.26,59559.62
CAMP2295,Holiday Deals,Google Ads,24/04/2024,17539,1188,45,4968.99,4776.25
CAMP2296,Flash Sale,Meta Ads,28/03/2024,28073,656,90,1970.62,9925.93
CAMP2297,Winter Promo,Google Ads,12/05/2024,16292,289,41,560.2,2170.25
CAMP2298,Flash Sale,TikTok Ads,23/12/2024,49653,3711,355,775.53,18436.31
CAMP2299,Summer Sale,Affiliate,30/07/2024,122120,6933,608,1354.51,41217.95
CAMP2300,Clearance Event,TikTok Ads,13/06/2024,131538,3394,184,1621.92,5203.41
CAMP2301,New Product Launch,Meta Ads,21/12/2024,25451,388,32,1219.88,2785.6
CAMP2302,Clearance Event,Email Marketing,06/04/2024,132833,2300,108,3034.51,7858.56
CAMP2303,Brand Awareness,TikTok Ads,28/12/2024,124019,6928,902,707.17,29771.46
CAMP2304,Brand Awareness,Email Marketing,19/08/2024,139601,3379,243,529.47,15141.18
CAMP2305,Retargeting Campaign,Affiliate,27/11/2024,31755,644,86,3776.12,3788.84
CAMP2306,Clearance Event,Meta Ads,16/05/2024,12493,541,48,1889.39,1527.97
CAMP2307,Holiday Deals,TikTok Ads,08/08/2024,60591,1244,106,2638.05,2683.46
CAMP2308,Retargeting Campaign,TikTok Ads,20/02/2024,17880,990,114,2228.42,5631.67
CAMP2309,Flash Sale,Meta Ads,31/10/2024,77332,3639,306,2281.11,26963.51
CAMP2310,New Product Launch,Google Ads,22/04/2024,35195,482,11,1477.66,292.43
CAMP2311,Holiday Deals,TikTok Ads,25/04/2024,111052,4157,137,3722.84,14789.53
CAMP2312,Retargeting Campaign,Email Marketing,15/04/2024,49834,3239,211,1582.36,16802.21
CAMP2313,Winter Promo,Google Ads,04/04/2024,136921,10069,1015,3747.64,106835.24
CAMP2314,New Product Launch,Meta Ads,10/06/2024,23207,502,31,2385.04,3602.95
CAMP2315,Clearance Event,Email Marketing,20/06/2024,10459,234,12,569.49,1055.04
CAMP2316,Winter Promo,Affiliate,29/06/2024,129211,6566,548,1388.05,16954.35
CAMP2317,Winter Promo,Affiliate,14/12/2024,81194,5559,490,1003.06,16982.57
CAMP2318,Holiday Deals,Google Ads,04/06/2024,92995,3876,447,4951.01,20443.08
CAMP2319,Clearance Event,TikTok Ads,05/07/2024,125258,1371,90,3608.75,9822.35
CAMP2320,Clearance Event,Google Ads,18/05/2024,141133,8605,195,4897.46,20597.18
CAMP2321,Summer Sale,TikTok Ads,11/09/2024,13101,355,41,4871.79,2293.62
CAMP2322,Holiday Deals,Meta Ads,12/07/2024,33293,2582,346,3458.25,38033.06
CAMP2323,Clearance Event,Affiliate,30/03/2024,74549,5495,359,1789.74,28330.41
CAMP2324,Retargeting Campaign,TikTok Ads,07/04/2024,15774,797,88,4204.02,2842.06
CAMP2325,Clearance Event,Affiliate,09/02/2025,95963,2896,422,2594.85,37369.23
CAMP2326,Clearance Event,Meta Ads,24/09/2024,80964,4344,462,1657.5,22557.61
CAMP2327,Retargeting Campaign,Google Ads,20/08/2024,15735,396,50,792.49,3441.83
CAMP2328,Winter Promo,Email Marketing,29/06/2024,5168,69,2,4417.87,197.05
CAMP2329,Summer Sale,Google Ads,31/12/2024,75954,1517,174,2273.84,19457.72
CAMP2330,Retargeting Campaign,Meta Ads,17/01/2024,129040,9717,508,3456.8,29781.03
CAMP2331,Flash Sale,Google Ads,13/05/2024,84173,4359,185,2291.92,19904.75
CAMP2332,Summer Sale,Meta Ads,08/05/2024,40570,1587,72,1663.98,3580.81
CAMP2333,Clearance Event,Affiliate,03/04/2024,103557,6707,861,661,62557.8
CAMP2334,Brand Awareness,Affiliate,16/12/2024,98731,4224,319,2218.43,19467.25
CAMP2335,Winter Promo,Affiliate,14/01/2024,115341,1867,71,4552.87,7005.09
CAMP2336,Brand Awareness,Meta Ads,13/11/2024,147414,10760,1443,456.97,150808.99
CAMP2337,Summer Sale,Email Marketing,09/12/2024,6560,278,33,2686.44,3429.35
CAMP2338,Holiday Deals,Google Ads,18/05/2024,33062,1102,35,1594.77,2385.14
CAMP2339,Brand Awareness,Google Ads,03/03/2024,138908,8578,230,1184.31,7915.49
CAMP2340,Clearance Event,Meta Ads,24/04/2024,45573,1415,85,4947.96,1754.83
CAMP2341,Clearance Event,Affiliate,18/12/2024,57612,1038,20,3098.2,642.07
CAMP2342,Holiday Deals,Meta Ads,14/04/2024,32159,1388,178,2330.32,4550.63
CAMP2343,Holiday Deals,TikTok Ads,26/07/2024,131804,10384,1314,4240.26,98118.91
CAMP2344,Clearance Event,Affiliate,04/03/2024,118338,2394,54,880.09,5100.83
CAMP2345,New Product Launch,Meta Ads,18/09/2024,148309,3563,293,1589.36,8790.58
CAMP2346,Clearance Event,TikTok Ads,07/12/2024,77137,2883,319,715.21,19679
CAMP2347,Flash Sale,Meta Ads,15/01/2024,79297,3330,310,252.89,15585.61
CAMP2348,Clearance Event,Google Ads,30/06/2024,41517,1774,202,1529.14,23871.42
CAMP2349,Brand Awareness,Affiliate,14/09/2024,60254,2073,231,2075,6069.89
CAMP2350,Summer Sale,TikTok Ads,01/12/2024,93943,3960,521,872.19,51316.46
CAMP2351,Retargeting Campaign,Email Marketing,04/02/2024,131810,4792,389,3363.06,30187.92
CAMP2352,Retargeting Campaign,Meta Ads,23/12/2024,89954,4607,439,3005.57,45212.01
CAMP2353,Holiday Deals,Google Ads,16/01/2024,46727,1225,130,2597.28,11431.19
CAMP2354,Brand Awareness,Meta Ads,30/01/2025,67027,1164,156,3695.18,9111.7
CAMP2355,Flash Sale,Google Ads,01/02/2024,70662,1272,165,549.83,15895.31
CAMP2356,Winter Promo,Meta Ads,13/06/2024,33222,1957,135,4946.58,10446.03
CAMP2357,New Product Launch,Meta Ads,09/05/2024,133739,5433,310,1165.73,11224.78
CAMP2358,New Product Launch,Google Ads,25/10/2024,11355,613,65,1176.99,6565.06
CAMP2359,Winter Promo,TikTok Ads,31/01/2025,111961,5573,737,1835.41,65030.02
CAMP2360,Clearance Event,Meta Ads,16/04/2024,129186,5821,386,4518.83,40662.07
CAMP2361,Holiday Deals,Email Marketing,06/08/2024,103597,7373,692,810.52,49633.48
CAMP2362,Holiday Deals,Google Ads,12/09/2024,65443,890,80,308.2,8170.62
CAMP2363,Retargeting Campaign,TikTok Ads,18/07/2024,98822,1458,194,4846.95,5330.68
CAMP2364,New Product Launch,Affiliate,08/11/2024,136084,4335,435,2820.52,47493.66
CAMP2365,Clearance Event,TikTok Ads,30/11/2024,12858,157,11,1162.45,1196.83
CAMP2366,Winter Promo,Meta Ads,14/04/2024,148415,9969,626,3835.25,69631.2
CAMP2367,Winter Promo,Meta Ads,09/09/2024,24113,1601,149,3128.01,15421.55
CAMP2368,Winter Promo,TikTok Ads,06/02/2024,114114,5919,589,586.85,44258.95
CAMP2369,Summer Sale,TikTok Ads,05/01/2025,15942,275,23,1281.18,1265.59
CAMP2370,Clearance Event,TikTok Ads,04/02/2025,64704,744,20,3913.34,2022.73
CAMP2371,Flash Sale,Google Ads,09/10/2024,131398,1793,214,3538.11,13475.98
CAMP2372,Flash Sale,Affiliate,11/03/2024,35299,1435,196,4916.17,11127.09
CAMP2373,New Product Launch,TikTok Ads,11/08/2024,20184,538,17,248.24,1042.21
CAMP2374,Winter Promo,Google Ads,03/01/2025,70515,4716,141,808.24,5366.37
CAMP2375,Winter Promo,TikTok Ads,28/06/2024,69027,5512,203,2109.53,17408.93
CAMP2376,Holiday Deals,Google Ads,08/05/2024,147513,3600,402,4104.44,44125.14
CAMP2377,New Product Launch,Email Marketing,31/12/2024,84355,6402,777,1604.88,66328.13
CAMP2378,Retargeting Campaign,TikTok Ads,23/12/2024,146929,6647,179,4522.04,16208.48
CAMP2379,Clearance Event,TikTok Ads,10/02/2024,58360,4309,557,2700.78,28125.11
CAMP2380,New Product Launch,Google Ads,09/07/2024,42214,528,26,2313.33,2506.9
CAMP2381,Holiday Deals,Google Ads,12/09/2024,13848,400,38,1641.98,4427.37
CAMP2382,Winter Promo,TikTok Ads,08/11/2024,105646,4719,623,2046.38,15227.09
CAMP2383,New Product Launch,Email Marketing,04/04/2024,118006,5578,590,350.27,56816.78
CAMP2384,Winter Promo,Affiliate,21/01/2025,93137,6946,958,4089.17,75773.84
CAMP2385,Winter Promo,TikTok Ads,06/01/2025,118790,8386,1020,4657.12,97144.87
CAMP2386,Holiday Deals,Affiliate,17/07/2024,80345,5631,799,2424.81,61730.94
CAMP2387,Retargeting Campaign,Meta Ads,14/07/2024,127508,7930,1111,832.99,23906.88
CAMP2388,Retargeting Campaign,Google Ads,07/05/2024,147292,4523,426,385.31,20203.9
CAMP2389,Retargeting Campaign,TikTok Ads,04/02/2025,8234,153,14,1740.75,650.32
CAMP2390,Summer Sale,Email Marketing,24/08/2024,9526,388,31,4836.25,2108.64
CAMP2391,New Product Launch,Email Marketing,30/01/2024,25852,758,75,1707.33,1980.33
CAMP2392,Summer Sale,TikTok Ads,27/01/2025,77389,2179,183,1291.61,6853.26
CAMP2393,Winter Promo,Meta Ads,28/02/2024,15093,345,29,2313.48,1500.27
CAMP2394,New Product Launch,Google Ads,31/12/2024,72909,5706,126,4255.67,13222.53
CAMP2395,Winter Promo,Affiliate,30/04/2024,96679,1705,146,743.28,4050.77
CAMP2396,New Product Launch,TikTok Ads,19/10/2024,102349,6963,755,542.69,47298.89
CAMP2397,Retargeting Campaign,Meta Ads,13/01/2024,90600,4755,317,4880.47,34787.33
CAMP2398,Brand Awareness,Email Marketing,30/05/2024,13167,279,7,4665.48,778.31
CAMP2399,Winter Promo,Google Ads,07/11/2024,60438,4022,347,3948.19,24573.92
CAMP2400,Brand Awareness,Meta Ads,12/07/2024,13545,758,29,3860.54,2462.72
CAMP2401,Holiday Deals,Meta Ads,16/10/2024,136988,10938,1115,3722.97,82394.86
CAMP2402,Holiday Deals,Affiliate,12/02/2025,18482,970,102,2697.61,5272.78
CAMP2403,New Product Launch,Affiliate,30/05/2024,68970,2276,281,4891.88,12108.03
CAMP2404,Brand Awareness,Google Ads,20/12/2024,68188,2805,405,2167.64,11327.45
CAMP2405,Holiday Deals,TikTok Ads,30/11/2024,131918,6907,541,2210.48,41621.42
CAMP2406,Summer Sale,Affiliate,05/05/2024,111854,6396,681,3106.62,67817.79
CAMP2407,Brand Awareness,TikTok Ads,01/03/2024,26366,1017,87,912.31,6039.54
CAMP2408,New Product Launch,Meta Ads,20/08/2024,9066,196,14,3874.45,1275.93
CAMP2409,Clearance Event,Google Ads,05/03/2024,13932,952,22,1001.29,600.63
CAMP2410,Flash Sale,Email Marketing,30/06/2024,38411,1465,135,3617.52,4306.9
CAMP2411,Brand Awareness,Affiliate,07/11/2024,33251,2646,68,3745.99,3773.71
CAMP2412,Clearance Event,Email Marketing,18/11/2024,122900,7601,582,3836.77,52386.62
CAMP2413,Summer Sale,Affiliate,23/02/2025,138529,2197,299,3049.06,17039.23
CAMP2414,Clearance Event,Email Marketing,13/06/2024,119972,2683,305,1540.64,29676.69
CAMP2415,New Product Launch,TikTok Ads,09/09/2024,94421,1263,110,2720.93,7790.51
CAMP2416,Flash Sale,TikTok Ads,14/06/2024,105681,3413,147,887.34,14905.61
CAMP2417,New Product Launch,Email Marketing,22/09/2024,77943,3917,391,677.44,18955.33
CAMP2418,Holiday Deals,TikTok Ads,20/05/2024,132568,5398,729,1584.7,81479.82
CAMP2419,Holiday Deals,Meta Ads,07/12/2024,78040,1550,72,4226.19,6875.03
CAMP2420,Winter Promo,Affiliate,21/01/2024,146513,6981,316,2544.16,32307.78
CAMP2421,Brand Awareness,Meta Ads,24/05/2024,116805,7153,627,4188.98,31032.84
CAMP2422,Holiday Deals,Google Ads,15/08/2024,118315,5268,164,856.73,7846.63
CAMP2423,Holiday Deals,TikTok Ads,15/02/2025,25726,1597,78,556.88,2782.47
CAMP2424,Brand Awareness,TikTok Ads,20/08/2024,139439,7954,235,3502.1,25668.4
CAMP2425,Winter Promo,Email Marketing,21/02/2024,141654,4565,590,3373.43,63576.84
CAMP2426,Winter Promo,Google Ads,05/05/2024,40880,2086,278,1257.01,10999.86
CAMP2427,Clearance Event,Meta Ads,05/09/2024,54048,3315,188,1153.15,20226.24
CAMP2428,New Product Launch,Google Ads,10/08/2024,22632,1003,99,3607.95,2364.25
CAMP2429,Retargeting Campaign,Affiliate,13/07/2024,66529,3635,301,3353.32,11439.94
CAMP2430,Retargeting Campaign,Meta Ads,29/05/2024,132155,5856,596,3069.64,44307.43
CAMP2431,Retargeting Campaign,Google Ads,22/04/2024,34456,2667,364,3866.9,22553.22
CAMP2432,Clearance Event,TikTok Ads,06/05/2024,116375,2107,169,1730.75,5298.76
CAMP2433,Flash Sale,Meta Ads,31/01/2025,131809,9069,1200,3085.08,106466.63
CAMP2434,Winter Promo,TikTok Ads,17/05/2024,138034,3458,451,2163.23,34377.8
CAMP2435,Brand Awareness,TikTok Ads,11/12/2024,88261,3423,428,2240.96,19717.93
CAMP2436,Winter Promo,TikTok Ads,05/09/2024,62395,2108,266,1680.85,16220.99
CAMP2437,Summer Sale,Affiliate,15/04/2024,33918,2589,258,1782.48,20768
CAMP2438,Winter Promo,Google Ads,14/02/2025,104401,1703,190,4578.7,18370
CAMP2439,Holiday Deals,Google Ads,22/09/2024,60171,2126,97,953.57,7136.28
CAMP2440,New Product Launch,TikTok Ads,14/02/2025,47311,3488,220,1234.95,20533.36
CAMP2441,Winter Promo,Google Ads,11/01/2024,143033,2456,176,2527.52,6282.24
CAMP2442,Retargeting Campaign,Google Ads,27/04/2024,69830,863,101,4102.38,5836.35
CAMP2443,Flash Sale,Meta Ads,22/02/2025,75778,5330,159,2621.65,14365.48
CAMP2444,Flash Sale,Google Ads,08/01/2024,147002,7694,305,3732.19,30274.91
CAMP2445,New Product Launch,Affiliate,08/06/2024,89863,3573,416,1650.34,27410.47
CAMP2446,Holiday Deals,TikTok Ads,01/12/2024,128574,4675,354,1266.81,21464.11
CAMP2447,Retargeting Campaign,Email Marketing,25/05/2024,144776,6581,458,4967.14,42482.13
CAMP2448,Brand Awareness,Affiliate,31/12/2024,33391,1391,132,319.48,12819.92
CAMP2449,Clearance Event,TikTok Ads,01/09/2024,33560,1845,116,4086.47,13639.48
CAMP2450,Holiday Deals,Affiliate,27/03/2024,59442,4192,350,1399.85,11946.57
CAMP2451,Clearance Event,Affiliate,05/01/2025,65930,931,78,2176.92,7335.99
CAMP2452,Summer Sale,Google Ads,13/06/2024,111570,7921,434,1204.28,33088.57
CAMP2453,Clearance Event,Affiliate,12/09/2024,87055,6717,340,2414.59,23221.88
CAMP2454,Holiday Deals,Google Ads,05/08/2024,25317,918,108,978.05,10240.01
CAMP2455,Summer Sale,Meta Ads,12/08/2024,34796,443,33,1019.47,3310.41
CAMP2456,Clearance Event,Meta Ads,18/01/2025,148415,5828,123,764.4,14707.66
CAMP2457,Retargeting Campaign,Affiliate,14/06/2024,102421,5066,210,1592.94,18585.5
CAMP2458,Brand Awareness,Affiliate,05/11/2024,70860,3050,144,1784.85,13633.41
CAMP2459,Summer Sale,Meta Ads,25/09/2024,129222,1381,102,921.68,2723.89
CAMP2460,Winter Promo,TikTok Ads,25/12/2024,54197,1297,41,2401.25,1208.33
CAMP2461,Clearance Event,Affiliate,21/03/2024,22503,777,72,1284.94,5967.52
CAMP2462,New Product Launch,TikTok Ads,25/05/2024,116716,5942,355,3197.6,21416.03
CAMP2463,Retargeting Campaign,Affiliate,04/10/2024,58107,896,35,3707.16,1679.95
CAMP2464,Retargeting Campaign,Affiliate,22/02/2024,38214,2513,242,3877.06,12829.88
CAMP2465,Retargeting Campaign,Affiliate,08/12/2024,129100,3182,64,1312.79,2665.24
CAMP2466,Summer Sale,Meta Ads,25/03/2024,129640,9233,572,4500.58,14425.22
CAMP2467,Clearance Event,Email Marketing,06/12/2024,128650,4232,359,763.02,27289.21
CAMP2468,Flash Sale,Email Marketing,27/12/2024,129381,4508,581,1721.47,16163.4
CAMP2469,New Product Launch,Meta Ads,20/11/2024,77807,4652,600,2890.33,41405.61
CAMP2470,Retargeting Campaign,Google Ads,12/10/2024,119141,6629,285,4357.46,30078.11
CAMP2471,Brand Awareness,Email Marketing,19/04/2024,55065,2024,87,3788.62,1832.85
CAMP2472,Clearance Event,TikTok Ads,26/09/2024,56088,582,35,651.72,1991.04
CAMP2473,Retargeting Campaign,Affiliate,07/01/2024,76572,945,52,2497.93,1268.37
CAMP2474,Retargeting Campaign,TikTok Ads,16/11/2024,20001,1559,198,4343.29,22325.98
CAMP2475,Clearance Event,Email Marketing,29/03/2024,129111,8068,840,2818.82,25526.53
CAMP2476,Brand Awareness,Google Ads,09/11/2024,45158,2682,115,4284.53,3252.48
CAMP2477,Holiday Deals,Google Ads,15/08/2024,21338,682,89,1531.9,9367.93
CAMP2478,Winter Promo,TikTok Ads,10/12/2024,87963,6407,269,4934.1,24805.45
CAMP2479,Brand Awareness,Affiliate,08/01/2024,110689,4333,462,495.12,18153.83
CAMP2480,Summer Sale,TikTok Ads,12/02/2024,50242,2061,115,1153.68,8112.86
CAMP2481,Summer Sale,Google Ads,08/06/2024,76765,3779,133,2438.01,13780.2
CAMP2482,Holiday Deals,Affiliate,25/08/2024,28111,509,16,3701.84,617.05
CAMP2483,Winter Promo,Meta Ads,07/02/2025,7736,195,13,590.12,1201.56
CAMP2484,New Product Launch,TikTok Ads,14/12/2024,55092,3433,398,1690.34,23056.56
CAMP2485,Retargeting Campaign,Meta Ads,22/05/2024,41811,2071,152,4209.32,7186.55
CAMP2486,New Product Launch,Meta Ads,31/05/2024,72988,4293,233,2551.45,18143.62
CAMP2487,Brand Awareness,Affiliate,18/08/2024,49688,624,80,2051.27,5903.59
CAMP2488,New Product Launch,Email Marketing,26/06/2024,80678,1978,219,2618.07,22553.88
CAMP2489,Retargeting Campaign,Google Ads,19/09/2024,60239,1691,136,350.95,4288.06
CAMP2490,Summer Sale,Email Marketing,12/03/2024,127485,6511,445,2013.97,35083.39
CAMP2491,Winter Promo,TikTok Ads,25/12/2024,32423,1752,233,237.91,14478.8
CAMP2492,Brand Awareness,TikTok Ads,27/11/2024,31268,722,48,981.18,3584.53
CAMP2493,Winter Promo,Email Marketing,18/02/2025,124654,6425,708,3708.58,47688.9
CAMP2494,New Product Launch,TikTok Ads,05/01/2025,102836,5354,442,2125.53,10613.7
CAMP2495,New Product Launch,Affiliate,25/02/2024,115358,4592,252,2971.94,19985.52
CAMP2496,Summer Sale,Affiliate,26/03/2024,83795,6038,878,4725.66,34984.98
CAMP2497,Summer Sale,Meta Ads,05/12/2024,92332,6020,162,633.91,16084.39
CAMP2498,Summer Sale,TikTok Ads,22/08/2024,108807,2347,47,907.96,5089.89
CAMP2499,Retargeting Campaign,TikTok Ads,11/02/2024,53390,1416,65,632.8,2890.76
CAMP2500,Brand Awareness,Google Ads,01/09/2024,46767,1596,129,3496.57,11594.26
CAMP2501,Clearance Event,Email Marketing,01/03/2025,126499,7518,896,659.96,29433.81
CAMP2502,Summer Sale,Email Marketing,30/01/2025,90750,6612,836,3705.79,52215.93
CAMP2503,Flash Sale,Affiliate,06/02/2024,95929,4238,492,3014.86,20747.35
CAMP2504,Summer Sale,Meta Ads,07/07/2024,99969,3377,428,3130.72,40732.09
CAMP2505,Holiday Deals,Meta Ads,11/03/2024,136058,3150,149,2289.92,8039.84
CAMP2506,Summer Sale,Email Marketing,18/03/2024,79701,2532,272,2507.13,12539.73
CAMP2507,Flash Sale,Meta Ads,24/03/2024,109389,6318,811,2431.63,22922.14
CAMP2508,Holiday Deals,Email Marketing,15/02/2025,8204,174,6,2633.46,531.78
CAMP2509,Winter Promo,Email Marketing,30/11/2024,110304,4364,118,2239.91,11116.37
CAMP2510,Holiday Deals,Affiliate,17/02/2025,123035,5554,674,3617.71,70376.95
CAMP2511,Brand Awareness,Google Ads,06/02/2025,51881,4080,363,2040.66,31752.3
